SK_ID_CURR,TARGET
100001,0.477405832770807
100005,0.7219856233701186
100013,0.19523340481177912
100028,0.36557552220180317
100038,0.644588329048239
100042,0.36447792798587225
100057,0.2829391539856367
100065,0.4214929069875257
100066,0.20063745073307854
100067,0.5308070407588048
100074,0.4120737371596031
100090,0.5955258683143243
100091,0.6068784608865432
100092,0.5460101608263921
100106,0.4106139820067952
100107,0.5070229723991679
100109,0.46820633823859864
100117,0.2909825608191106
100128,0.4850145290112398
100141,0.360786498980182
100150,0.362731466044577
100168,0.1617709503092404
100169,0.43890994037360664
100170,0.3667047531659176
100171,0.40220504554555353
100172,0.45672590972441574
100184,0.4483530898892239
100187,0.3459600936536446
100212,0.4178143062639176
100222,0.47847172924976833
100223,0.23722522582336872
100232,0.2453161449222638
100241,0.5049542335161405
100245,0.3594687436957762
100253,0.2929057014397019
100256,0.5445242737038609
100271,0.18179634007297668
100278,0.6653169205613219
100280,0.17296870491748575
100306,0.7322076031418397
100311,0.7087429753632586
100312,0.3323958233202136
100330,0.5252645729368548
100331,0.3209315581356721
100352,0.5507662089021527
100358,0.6318914072777188
100367,0.35872706086010964
100382,0.6128230089709472
100384,0.47334611685720795
100385,0.5576639971647464
100386,0.31436270611669637
100399,0.3243654886264541
100404,0.4010789406422027
100416,0.22515806767924257
100422,0.5168144156434006
100426,0.46206951780643324
100438,0.30535649079765737
100444,0.5930049008774007
100445,0.6251233802368239
100446,0.5147467695295468
100447,0.25125693314761144
100450,0.3272981838984677
100466,0.41615099297375685
100483,0.31847463833964684
100484,0.23710197064875208
100494,0.33088693273611336
100510,0.666257644501342
100512,0.2604151739444021
100517,0.29933380009729155
100548,0.2700925880295959
100551,0.3553649635796486
100552,0.5834197774825958
100553,0.36089258581989325
100561,0.6442976940442745
100568,0.8184012442989392
100569,0.33206931871672496
100591,0.45136778571976577
100592,0.2400765744674367
100602,0.48503494130238123
100607,0.4046570412816913
100613,0.44435032594909596
100617,0.590653306142514
100618,0.5077241248150905
100622,0.7229631282429295
100625,0.5437111681541681
100677,0.5668812913721925
100699,0.41704539904115345
100702,0.8272191560087059
100711,0.47001240026078384
100729,0.7196613529954994
100740,0.6841146286956787
100744,0.6355561990131746
100745,0.5036735227985172
100747,0.5214157372181796
100751,0.7416527172320906
100752,0.5353816589140865
100753,0.6896555259291
100754,0.754682555991952
100760,0.37647963284596686
100762,0.5338988398522473
100763,0.420477078689711
100765,0.32439862473976916
100770,0.5304854761317883
100772,0.19038739231545543
100777,0.3490784445525154
100791,0.33528768170760664
100792,0.25882400665277333
100797,0.33154953473298193
100823,0.3784684297983235
100826,0.41757101751002557
100830,0.3048749403058892
100836,0.6957944709472978
100872,0.24275587073511923
100910,0.5311027862242225
100913,0.6029216370603518
100918,0.5086899840437819
100931,0.2534211315331548
100952,0.519942111391734
100953,0.3273045858456512
100965,0.6195501589505734
100970,0.28925518210568874
100982,0.5735833973519283
100983,0.48136016668457615
100984,0.49714412266669805
100987,0.4453237606594432
100997,0.3440133526671945
100998,0.5746630289219681
101002,0.599059061255723
101005,0.7583682665514728
101008,0.6060821569654626
101020,0.4791529805276335
101021,0.4182535389518868
101024,0.4626376096660046
101025,0.6390485590833203
101026,0.3361853272614023
101031,0.2990194417416289
101041,0.33249595825110395
101051,0.2313434926251347
101055,0.4451369251997921
101056,0.7272097820574163
101057,0.3894176538470596
101064,0.2523690233297494
101079,0.5707341503789308
101087,0.46155116630221293
101090,0.26106098236838504
101092,0.5083291988148947
101097,0.4806627951671239
101099,0.198338811207646
101107,0.3967618797891406
101118,0.3804766139123989
101125,0.48687755487795753
101126,0.30639520020925987
101128,0.3048953315914938
101136,0.5838888261486357
101140,0.6425123289968164
101149,0.5635838370584183
101160,0.45069346788154396
101169,0.6842483244937975
101181,0.31345630544443825
101186,0.22962379403151126
101190,0.5548096960128303
101193,0.619680063281627
101194,0.5168605701161932
101198,0.6348752250550309
101200,0.38425625801898555
101204,0.30393183647968375
101211,0.35835884299878595
101213,0.4206333305538577
101223,0.41187374710459523
101225,0.5161953303133381
101237,0.45495935528093817
101243,0.3457927255538031
101244,0.7009469589254569
101258,0.29756174998482704
101259,0.6806105507784985
101268,0.7047274132730269
101269,0.21267621636593703
101271,0.6848247201569686
101279,0.39442459652106604
101281,0.4730556539614209
101287,0.46760259914813035
101292,0.3146174042056244
101294,0.43036359818735187
101296,0.4245096739539446
101297,0.27949547455475793
101299,0.5229782909309535
101301,0.33461387931803166
101305,0.4465979308264808
