SK_ID_CURR,TARGET
100001,0.4430248474729606
100005,0.7221773334238009
100013,0.21079781926662206
100028,0.43602575966015383
100038,0.5721503866446099
100042,0.2488126645991446
100057,0.28102944488577714
100065,0.6190122082241662
100066,0.20034227051537853
100067,0.6053459002087447
100074,0.42836482673672044
100090,0.6006480207756532
100091,0.6210958526684327
100092,0.6075625445554692
100106,0.46469271413345764
100107,0.6199691936669318
100109,0.43646815093987607
100117,0.24326454456692906
100128,0.5084246851366933
100141,0.2968027242675682
100150,0.27944659840295444
100168,0.09388453068826753
100169,0.43585333838935847
100170,0.495734533698625
100171,0.31994088652955444
100172,0.5854153991653094
100184,0.5537067877852393
100187,0.39244335837303523
100212,0.4061616060935382
100222,0.4772745437013425
100223,0.1811431848727359
100232,0.21972335182749947
100241,0.6918099420675498
100245,0.32776211481860945
100253,0.23054306623160367
100256,0.7030655473506663
100271,0.1174824447552664
100278,0.696302521029201
100280,0.2244617133291081
100306,0.7220521899231727
100311,0.7850591166264832
100312,0.2683377764483155
100330,0.44371959976046793
100331,0.26312117454102735
100352,0.5600860523894555
100358,0.6393015957608752
100367,0.3583823643274481
100382,0.7314360837440788
100384,0.4074645640820805
100385,0.6490007098405902
100386,0.3417323983262547
100399,0.30498997879449113
100404,0.47445659649580746
100416,0.13342001952341812
100422,0.5257822793516014
100426,0.41531296438403065
100438,0.31442929569299377
100444,0.6702795121569388
100445,0.6220553004323941
100446,0.570616261103845
100447,0.20627606771796708
100450,0.39493237256828184
100466,0.450849308426818
100483,0.29047952124508086
100484,0.23236969278386835
100494,0.4266544968823771
100510,0.682963203325701
100512,0.25876791530764753
100517,0.29277855953176657
100548,0.34345611655432046
100551,0.3819768819778737
100552,0.6293660891225787
100553,0.2286141902291954
100561,0.8265386355576083
100568,0.9117373468995404
100569,0.2449537677530649
100591,0.39013077710165134
100592,0.17834320131801182
100602,0.43204411279459976
100607,0.3788351043029049
100613,0.46217423946684677
100617,0.6217369680856445
100618,0.5286922293856725
100622,0.7687430075859039
100625,0.43904534172905857
100677,0.6179431308730837
100699,0.42497040214292603
100702,0.9229131951450206
100711,0.5357622760718327
100729,0.7515517877873881
100740,0.6251319317639527
100744,0.6109275836938041
100745,0.4958149057089278
100747,0.5980083036671429
100751,0.7826007529816312
100752,0.4105824806130375
100753,0.76652456363846
100754,0.8023131087351858
100760,0.4171962813287358
100762,0.5781819419112035
100763,0.3393983611891527
100765,0.28936027088184596
100770,0.6115769017584982
100772,0.3078319538329332
100777,0.3909839707313344
100791,0.22930529238663483
100792,0.2024005010263169
100797,0.24686411440556807
100823,0.3761040233333616
100826,0.43645490364899464
100830,0.25935545397553184
100836,0.8296770204637733
100872,0.2594299094099565
100910,0.46321906485670866
100913,0.6725355623701234
100918,0.4679936721476133
100931,0.30847430106531903
100952,0.48381057482585
100953,0.2920893044163947
100965,0.6926548338675246
100970,0.29433419053223286
100982,0.5900618471807487
100983,0.5010364882841349
100984,0.5110956298658748
100987,0.4238116378435449
100997,0.3622100896893176
100998,0.5484094959289929
101002,0.6396508465867069
101005,0.8119541561458788
101008,0.6084832699186717
101020,0.4571217800499626
101021,0.4043208478938958
101024,0.4106505323263977
101025,0.6607413810507121
101026,0.35212754933150364
101031,0.3110999583637983
101041,0.3330763415800202
101051,0.22313509414549548
101055,0.49505201817884464
101056,0.811462031000891
101057,0.4237834353706549
101064,0.321653089345137
101079,0.6333774593085514
101087,0.43846535209754717
101090,0.2224418181294741
101092,0.521728253954984
101097,0.5028483383451553
101099,0.2079059096121298
101107,0.3539940611521215
101118,0.37786801722148916
101125,0.5311546489671578
101126,0.2625362359844865
101128,0.26224214938440354
101136,0.6431457767561632
101140,0.6882924198169338
101149,0.5818869848651083
101160,0.42144015685951747
101169,0.6758892582292255
101181,0.3068166348144262
101186,0.17517218979513324
101190,0.5321914180510895
101193,0.6092351584935849
101194,0.5763038040299376
101198,0.7127802549861713
101200,0.4063345715060142
101204,0.23631880578630066
101211,0.4128170344697898
101213,0.4477874474654032
101223,0.4117714285779864
101225,0.42455357623203066
101237,0.4511501740850313
101243,0.4710651868710371
101244,0.6547311974567418
101258,0.28745086599864045
101259,0.7004234152659125
101268,0.6820386738943565
101269,0.18528479801973008
101271,0.6517591781682246
101279,0.42636252370378686
101281,0.5850041012558642
101287,0.38363191606707725
101292,0.2603044155845561
101294,0.42903027411741235
101296,0.3861196444949055
101297,0.267190613936568
101299,0.6079167516095083
101301,0.3266254700300428
101305,0.4339787625834505
101308,0.4123781105736362
101318,0.22187762407206876
101327,0.8597171662400857
101329,0.43121846171199424
101332,0.3052631935463689
101337,0.35657484883414636
101343,0.2868364438546294
101345,0.25877164186561524
101346,0.14317825703040174
101353,0.16851317396805945
101354,0.5939391429647697
101355,0.8418254651748143
101356,0.2962427374494452
101362,0.6197274099543513
101363,0.8305748830452793
101365,0.2987341431181718
101366,0.4596539607994476
101367,0.7287446998363504
101368,0.21617700654188154
101374,0.6866605803878224
101380,0.15799758419153528
101383,0.2461704787289813
101398,0.2942866668110653
101399,0.7880421035608376
101401,0.6662820030610822
101412,0.5178310773206647
101426,0.3169101305584861
101427,0.9103144289985899
101428,0.6770800887588754
101429,0.6560246148034855
101434,0.32964566686385727
101440,0.4859209630470216
101448,0.42447911586182135
101449,0.5426507909649162
101465,0.4145001834997077
101467,0.239086365019925
101472,0.6420092410400247
101478,0.7637316355536122
101497,0.406726359845541
101504,0.7078619716085806
101547,0.26184050184980084
101548,0.3813621200566181
101555,0.5890452980174447
101570,0.3301941353860108
101572,0.49320490661538907
101578,0.24981525649347774
101580,0.6426800099251753
101588,0.6261733294573951
101602,0.17417244257617895
101610,0.553441985068021
101614,0.47247951640547825
101616,0.4260463723093004
101643,0.4781461128828118
101644,0.29687384430892555
101649,0.6657739988106743
101650,0.42744769624079315
101665,0.15327469119986972
101667,0.48461912269646584
101669,0.3076683246374809
101674,0.508614858276721
101675,0.3478541921038471
101678,0.5208741526702495
101682,0.5619717506980184
101686,0.4580874143880278
101697,0.6393543772385956
101700,0.714765864011366
101711,0.365817657976365
101714,0.32751411192954977
101715,0.7032664633863371
101728,0.369549505794506
101732,0.34358891971973
101757,0.6091339110023533
101758,0.5349403906050524
101759,0.39350747134056085
101762,0.3035836171668301
101764,0.40225244738745836
101780,0.8600408970552774
101784,0.2941838029456633
101789,0.2676435086768716
101816,0.4423600812806342
101819,0.3339966843408159
101827,0.17671528661019942
101863,0.561312315014493
101867,0.41064306279746027
101870,0.19987732090666477
101873,0.6539231961703714
101878,0.6143319689150298
101879,0.2564617769759471
101880,0.24221807042220722
101887,0.6597298474887606
101897,0.1945896634385999
101901,0.5718181153196304
101903,0.7962389641967185
101920,0.31472111809289405
101921,0.3669638649965441
101922,0.25002524724845493
101961,0.5659264410163428
101962,0.38708013935459384
101971,0.43629533003116144
101976,0.7446756221102694
102002,0.44824362516654065
102005,0.24615334732974414
102007,0.917510490879249
102017,0.16103674216922603
102019,0.7602730643332707
102029,0.13883701894989134
102051,0.7475384694692364
102052,0.26585808947878364
102054,0.28468283746471634
102062,0.532472644794782
102067,0.6454222778488279
102068,0.5193735048665314
102070,0.45661913392341574
102090,0.49925550188847195
102092,0.6359121927671597
102099,0.646152576719972
102100,0.2266049504736832
102112,0.4295110748600266
102113,0.34698119663872695
102122,0.6552758802374135
102123,0.4088699251546848
102125,0.3247610506303563
102126,0.7299591504166026
102146,0.44913906338129883
102147,0.531906955743182
102151,0.34362076830467375
102158,0.6315482525448731
102159,0.45874526644363617
102162,0.4819454704253463
102165,0.4931661257256787
102166,0.29931836633024733
102174,0.3171795353377392
102193,0.6916880112706728
102198,0.3456745620024177
102205,0.6361375377342449
102206,0.22914699627387936
102218,0.28185719725572395
102221,0.46211777228539985
102230,0.5271573816590445
102238,0.6189983053138648
102248,0.3811141441874141
102252,0.7633890655559137
102259,0.3090170172198722
102262,0.6352399717959871
102273,0.4033527428130935
102286,0.6781881128452485
102293,0.25475581727064334
102294,0.27944404565301195
102296,0.5216210865670383
102298,0.4165586179633554
102303,0.295517913777101
102309,0.3258839714788395
102315,0.48308564523791964
102340,0.2991510144222553
102342,0.5821429135374333
102344,0.46350327187318463
